,Date,Trend
0,2019-06-30,29
1,2019-07-01,24
2,2019-07-02,23
3,2019-07-03,25
4,2019-07-04,26
5,2019-07-05,100
6,2019-07-06,68
7,2019-07-07,40
8,2019-07-08,36
9,2019-07-09,36
10,2019-07-10,35
11,2019-07-11,27
12,2019-07-12,30
13,2019-07-13,26
14,2019-07-14,25
15,2019-07-15,26
16,2019-07-16,29
17,2019-07-17,25
18,2019-07-18,31
19,2019-07-19,22
20,2019-07-20,27
21,2019-07-21,23
22,2019-07-22,25
23,2019-07-23,22
24,2019-07-24,22
25,2019-07-25,22
26,2019-07-26,21
27,2019-07-27,22
28,2019-07-28,21
29,2019-07-29,21
30,2019-07-30,21
31,2019-07-31,22
32,2019-08-01,19
33,2019-08-02,22
34,2019-08-03,21
35,2019-08-04,20
36,2019-08-05,28
37,2019-08-06,22
38,2019-08-07,23
39,2019-08-08,23
40,2019-08-09,21
41,2019-08-10,24
42,2019-08-11,20
43,2019-08-12,19
44,2019-08-13,23
45,2019-08-14,20
46,2019-08-15,21
47,2019-08-16,22
48,2019-08-17,20
49,2019-08-18,21
50,2019-08-19,21
51,2019-08-20,20
52,2019-08-21,21
53,2019-08-22,18
54,2019-08-23,16
55,2019-08-24,17
56,2019-08-25,17
57,2019-08-26,19
58,2019-08-27,19
59,2019-08-28,20
60,2019-08-29,21
61,2019-08-30,19
62,2019-08-31,16
63,2019-09-01,18
64,2019-09-02,15
65,2019-09-03,20
66,2019-09-04,17
67,2019-09-05,19
68,2019-09-06,19
69,2019-09-07,18
70,2019-09-08,15
71,2019-09-09,18
72,2019-09-10,19
73,2019-09-11,16
74,2019-09-12,17
75,2019-09-13,15
76,2019-09-14,17
77,2019-09-15,17
78,2019-09-16,17
79,2019-09-17,18
80,2019-09-18,24
81,2019-09-19,16
82,2019-09-20,17
83,2019-09-21,19
84,2019-09-22,12
85,2019-09-23,16
86,2019-09-24,16
87,2019-09-25,16
88,2019-09-26,19
89,2019-09-27,14
90,2019-09-28,17
91,2019-09-29,15
92,2019-09-30,17
93,2019-10-01,19
94,2019-10-02,14
95,2019-10-03,15
96,2019-10-04,17
97,2019-10-05,15
98,2019-10-06,17
99,2019-10-07,17
100,2019-10-08,16
101,2019-10-09,14
102,2019-10-10,15
103,2019-10-11,14
104,2019-10-12,15
105,2019-10-13,20
106,2019-10-14,15
107,2019-10-15,17
108,2019-10-16,19
109,2019-10-17,28
110,2019-10-18,18
111,2019-10-19,17
112,2019-10-20,17
113,2019-10-21,16
114,2019-10-22,18
115,2019-10-23,17
116,2019-10-24,17
117,2019-10-25,19
118,2019-10-26,19
119,2019-10-27,15
120,2019-10-28,16
121,2019-10-29,16
122,2019-10-30,17
123,2019-10-31,16
124,2019-11-01,18
125,2019-11-02,15
126,2019-11-03,16
127,2019-11-04,15
128,2019-11-05,16
129,2019-11-06,17
130,2019-11-07,19
131,2019-11-08,17
132,2019-11-09,18
