Date,Open,High,Low,Close,Adj Close,Volume
1/31/2024,157,159.009995,154.809998,155.199997,155.199997,50284400
2/1/2024,155.869995,159.759995,155.619995,159.279999,159.279999,76542400
2/2/2024,169.190002,172.5,167.330002,171.809998,171.809998,117154900
2/5/2024,170.199997,170.550003,167.699997,170.309998,170.309998,55081300
2/6/2024,169.389999,170.710007,167.649994,169.149994,169.149994,42505500
2/7/2024,169.479996,170.880005,168.940002,170.529999,170.529999,47174100
2/8/2024,169.649994,171.429993,168.880005,169.839996,169.839996,42316500
2/9/2024,170.899994,175,170.580002,174.449997,174.449997,56986000
2/12/2024,174.800003,175.389999,171.539993,172.339996,172.339996,51050400
2/13/2024,167.729996,170.949997,165.75,168.639999,168.639999,56345100
2/14/2024,169.210007,171.210007,168.279999,170.979996,170.979996,42815500
2/15/2024,170.580002,171.169998,167.589996,169.800003,169.800003,49855200
2/16/2024,168.740005,170.419998,167.169998,169.509995,169.509995,48074600
2/20/2024,167.830002,168.710007,165.740005,167.080002,167.080002,41980300
2/21/2024,168.940002,170.229996,167.139999,168.589996,168.589996,44575600
2/22/2024,173.100006,174.800003,171.770004,174.580002,174.580002,55392400
2/23/2024,174.279999,175.75,173.699997,174.990005,174.990005,59715200
2/26/2024,175.699997,176.369995,174.259995,174.729996,174.729996,44368600
2/27/2024,174.080002,174.619995,172.860001,173.539993,173.539993,31141700
2/28/2024,172.440002,174.050003,172.270004,173.160004,173.160004,28180500
2/29/2024,173.009995,177.220001,172.850006,176.759995,176.759995,53805400
3/1/2024,176.75,178.729996,176.070007,178.220001,178.220001,31956200
3/4/2024,177.529999,180.139999,177.490005,177.580002,177.580002,37381500
3/5/2024,176.929993,176.929993,173.300003,174.119995,174.119995,37228300
3/6/2024,175.539993,176.460007,173.259995,173.509995,173.509995,32090900
3/7/2024,174.830002,177.990005,173.720001,176.820007,176.820007,34063300
3/8/2024,176.440002,178.789993,174.330002,175.350006,175.350006,37853500
3/11/2024,174.309998,174.470001,171.470001,171.960007,171.960007,28484800
3/12/2024,173.5,176.759995,171.979996,175.389999,175.389999,36610600
3/13/2024,175.899994,177.619995,175.550003,176.559998,176.559998,30772600
3/14/2024,177.690002,179.529999,176.470001,178.75,178.75,43705800
3/15/2024,176.639999,177.929993,173.899994,174.419998,174.419998,72115500
3/18/2024,175.800003,176.690002,174.279999,174.479996,174.479996,31250700
3/19/2024,174.220001,176.089996,173.520004,175.899994,175.899994,26880900
3/20/2024,176.139999,178.529999,174.639999,178.149994,178.149994,29947200
3/21/2024,179.990005,181.419998,178.149994,178.149994,178.149994,32824300
3/22/2024,177.75,179.259995,176.75,178.869995,178.869995,27964100
3/25/2024,178.009995,180.990005,177.240005,179.710007,179.710007,29815500
3/26/2024,180.149994,180.449997,177.949997,178.300003,178.300003,29659000
3/27/2024,179.880005,180,177.309998,179.830002,179.830002,33272600
3/28/2024,180.169998,181.699997,179.259995,180.380005,180.380005,38051600
4/1/2024,180.789993,183,179.949997,180.970001,180.970001,29174500
4/2/2024,179.070007,180.789993,178.380005,180.690002,180.690002,32611500
4/3/2024,179.899994,182.869995,179.800003,182.410004,182.410004,31046600
4/4/2024,184,185.100006,180,180,180,41624300
4/5/2024,182.380005,186.270004,181.970001,185.070007,185.070007,42335200
4/8/2024,186.899994,187.289993,184.809998,185.190002,185.190002,39221300
4/9/2024,187.240005,187.339996,184.199997,185.669998,185.669998,36546900
4/10/2024,182.770004,186.270004,182.669998,185.949997,185.949997,35879200
4/11/2024,186.740005,189.770004,185.509995,189.050003,189.050003,40020700
4/12/2024,187.720001,188.380005,185.080002,186.130005,186.130005,38554300
4/15/2024,187.429993,188.690002,183,183.619995,183.619995,48052400
4/16/2024,183.270004,184.830002,182.259995,183.320007,183.320007,32891300
4/17/2024,184.309998,184.570007,179.820007,181.279999,181.279999,31359700
4/18/2024,181.470001,182.389999,178.649994,179.220001,179.220001,30723800
4/19/2024,178.740005,179,173.440002,174.630005,174.630005,55950000
4/22/2024,176.940002,178.869995,174.559998,177.229996,177.229996,37924900
4/23/2024,178.080002,179.929993,175.979996,179.539993,179.539993,37046500
4/24/2024,179.940002,180.320007,176.179993,176.589996,176.589996,34185100
4/25/2024,169.679993,173.919998,166.320007,173.669998,173.669998,49249400
4/26/2024,177.800003,180.820007,176.130005,179.619995,179.619995,43919800
4/29/2024,182.75,183.529999,179.389999,180.960007,180.960007,54063900
4/30/2024,181.089996,182.990005,174.800003,175,175,94639800
5/1/2024,181.639999,185.149994,176.559998,179,179,94645100
5/2/2024,180.850006,185.100006,179.910004,184.720001,184.720001,54303500
5/3/2024,186.990005,187.869995,185.419998,186.210007,186.210007,39172000
5/6/2024,186.279999,188.75,184.800003,188.699997,188.699997,34725300
5/7/2024,188.919998,189.940002,187.309998,188.759995,188.759995,34048900
5/8/2024,187.440002,188.429993,186.389999,188,188,26136400
5/9/2024,188.880005,191.699997,187.440002,189.5,189.5,43368400
5/10/2024,189.160004,189.889999,186.929993,187.479996,187.479996,34141800
5/13/2024,188,188.309998,185.360001,186.570007,186.570007,24898600
5/14/2024,183.820007,187.720001,183.449997,187.070007,187.070007,38698200
5/15/2024,185.970001,186.720001,182.729996,185.990005,185.990005,75459900
5/16/2024,185.600006,187.309998,183.460007,183.630005,183.630005,38834500
5/17/2024,183.759995,185.300003,183.350006,184.699997,184.699997,33175700
5/20/2024,184.339996,186.669998,183.279999,183.539993,183.539993,30511800
5/21/2024,182.300003,183.259995,180.75,183.149994,183.149994,50839100
5/22/2024,183.880005,185.220001,181.970001,183.130005,183.130005,28148800
5/23/2024,183.660004,184.759995,180.080002,181.050003,181.050003,33670200
5/24/2024,181.649994,182.440002,180.300003,180.75,180.75,27434100
5/28/2024,179.929993,182.240005,179.490005,182.149994,182.149994,29927000
5/29/2024,181.699997,184.080002,181.550003,182.020004,182.020004,32009300
5/30/2024,181.309998,181.339996,178.360001,179.320007,179.320007,29249200
5/31/2024,178.300003,179.210007,173.869995,176.440002,176.440002,58903900
